,url,repository_url,labels_url,user
10,https://api.github.com/repos/pandas-dev/pandas/issues/50603,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/50603/labels{/name},"{'login': 'stev-0', 'id': 1316871, 'node_id': 'MDQ6VXNlcjEzMTY4NzE=', 'avatar_url': 'https://avatars.githubusercontent.com/u/1316871?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/stev-0', 'html_url': 'https://github.com/stev-0', 'followers_url': 'https://api.github.com/users/stev-0/followers', 'following_url': 'https://api.github.com/users/stev-0/following{/other_user}', 'gists_url': 'https://api.github.com/users/stev-0/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/stev-0/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/stev-0/subscriptions', 'organizations_url': 'https://api.github.com/users/stev-0/orgs', 'repos_url': 'https://api.github.com/users/stev-0/repos', 'events_url': 'https://api.github.com/users/stev-0/events{/privacy}', 'received_events_url': 'https://api.github.com/users/stev-0/received_events', 'type': 'User', 'site_admin': False}"
11,https://api.github.com/repos/pandas-dev/pandas/issues/50601,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/50601/labels{/name},"{'login': 'MarcoGorelli', 'id': 33491632, 'node_id': 'MDQ6VXNlcjMzNDkxNjMy', 'avatar_url': 'https://avatars.githubusercontent.com/u/33491632?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/MarcoGorelli', 'html_url': 'https://github.com/MarcoGorelli', 'followers_url': 'https://api.github.com/users/MarcoGorelli/followers', 'following_url': 'https://api.github.com/users/MarcoGorelli/following{/other_user}', 'gists_url': 'https://api.github.com/users/MarcoGorelli/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/MarcoGorelli/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/MarcoGorelli/subscriptions', 'organizations_url': 'https://api.github.com/users/MarcoGorelli/orgs', 'repos_url': 'https://api.github.com/users/MarcoGorelli/repos', 'events_url': 'https://api.github.com/users/MarcoGorelli/events{/privacy}', 'received_events_url': 'https://api.github.com/users/MarcoGorelli/received_events', 'type': 'User', 'site_admin': False}"
12,https://api.github.com/repos/pandas-dev/pandas/issues/50600,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/50600/labels{/name},"{'login': 'lbittarello', 'id': 15511539, 'node_id': 'MDQ6VXNlcjE1NTExNTM5', 'avatar_url': 'https://avatars.githubusercontent.com/u/15511539?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/lbittarello', 'html_url': 'https://github.com/lbittarello', 'followers_url': 'https://api.github.com/users/lbittarello/followers', 'following_url': 'https://api.github.com/users/lbittarello/following{/other_user}', 'gists_url': 'https://api.github.com/users/lbittarello/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/lbittarello/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/lbittarello/subscriptions', 'organizations_url': 'https://api.github.com/users/lbittarello/orgs', 'repos_url': 'https://api.github.com/users/lbittarello/repos', 'events_url': 'https://api.github.com/users/lbittarello/events{/privacy}', 'received_events_url': 'https://api.github.com/users/lbittarello/received_events', 'type': 'User', 'site_admin': False}"
13,https://api.github.com/repos/pandas-dev/pandas/issues/50598,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/50598/labels{/name},"{'login': 'bigtonylewis', 'id': 1799409, 'node_id': 'MDQ6VXNlcjE3OTk0MDk=', 'avatar_url': 'https://avatars.githubusercontent.com/u/1799409?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/bigtonylewis', 'html_url': 'https://github.com/bigtonylewis', 'followers_url': 'https://api.github.com/users/bigtonylewis/followers', 'following_url': 'https://api.github.com/users/bigtonylewis/following{/other_user}', 'gists_url': 'https://api.github.com/users/bigtonylewis/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/bigtonylewis/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/bigtonylewis/subscriptions', 'organizations_url': 'https://api.github.com/users/bigtonylewis/orgs', 'repos_url': 'https://api.github.com/users/bigtonylewis/repos', 'events_url': 'https://api.github.com/users/bigtonylewis/events{/privacy}', 'received_events_url': 'https://api.github.com/users/bigtonylewis/received_events', 'type': 'User', 'site_admin': False}"
14,https://api.github.com/repos/pandas-dev/pandas/issues/50597,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/50597/labels{/name},"{'login': 'dicristina', 'id': 74217512, 'node_id': 'MDQ6VXNlcjc0MjE3NTEy', 'avatar_url': 'https://avatars.githubusercontent.com/u/74217512?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/dicristina', 'html_url': 'https://github.com/dicristina', 'followers_url': 'https://api.github.com/users/dicristina/followers', 'following_url': 'https://api.github.com/users/dicristina/following{/other_user}', 'gists_url': 'https://api.github.com/users/dicristina/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/dicristina/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/dicristina/subscriptions', 'organizations_url': 'https://api.github.com/users/dicristina/orgs', 'repos_url': 'https://api.github.com/users/dicristina/repos', 'events_url': 'https://api.github.com/users/dicristina/events{/privacy}', 'received_events_url': 'https://api.github.com/users/dicristina/received_events', 'type': 'User', 'site_admin': False}"
15,https://api.github.com/repos/pandas-dev/pandas/issues/50595,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/50595/labels{/name},"{'login': 'lithomas1', 'id': 47963215, 'node_id': 'MDQ6VXNlcjQ3OTYzMjE1', 'avatar_url': 'https://avatars.githubusercontent.com/u/47963215?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/lithomas1', 'html_url': 'https://github.com/lithomas1', 'followers_url': 'https://api.github.com/users/lithomas1/followers', 'following_url': 'https://api.github.com/users/lithomas1/following{/other_user}', 'gists_url': 'https://api.github.com/users/lithomas1/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/lithomas1/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/lithomas1/subscriptions', 'organizations_url': 'https://api.github.com/users/lithomas1/orgs', 'repos_url': 'https://api.github.com/users/lithomas1/repos', 'events_url': 'https://api.github.com/users/lithomas1/events{/privacy}', 'received_events_url': 'https://api.github.com/users/lithomas1/received_events', 'type': 'User', 'site_admin': False}"
16,https://api.github.com/repos/pandas-dev/pandas/issues/50594,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/50594/labels{/name},"{'login': 'Elvislim1991', 'id': 41995978, 'node_id': 'MDQ6VXNlcjQxOTk1OTc4', 'avatar_url': 'https://avatars.githubusercontent.com/u/41995978?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/Elvislim1991', 'html_url': 'https://github.com/Elvislim1991', 'followers_url': 'https://api.github.com/users/Elvislim1991/followers', 'following_url': 'https://api.github.com/users/Elvislim1991/following{/other_user}', 'gists_url': 'https://api.github.com/users/Elvislim1991/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/Elvislim1991/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/Elvislim1991/subscriptions', 'organizations_url': 'https://api.github.com/users/Elvislim1991/orgs', 'repos_url': 'https://api.github.com/users/Elvislim1991/repos', 'events_url': 'https://api.github.com/users/Elvislim1991/events{/privacy}', 'received_events_url': 'https://api.github.com/users/Elvislim1991/received_events', 'type': 'User', 'site_admin': False}"
17,https://api.github.com/repos/pandas-dev/pandas/issues/50588,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/50588/labels{/name},"{'login': 'adriantre', 'id': 11158599, 'node_id': 'MDQ6VXNlcjExMTU4NTk5', 'avatar_url': 'https://avatars.githubusercontent.com/u/11158599?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/adriantre', 'html_url': 'https://github.com/adriantre', 'followers_url': 'https://api.github.com/users/adriantre/followers', 'following_url': 'https://api.github.com/users/adriantre/following{/other_user}', 'gists_url': 'https://api.github.com/users/adriantre/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/adriantre/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/adriantre/subscriptions', 'organizations_url': 'https://api.github.com/users/adriantre/orgs', 'repos_url': 'https://api.github.com/users/adriantre/repos', 'events_url': 'https://api.github.com/users/adriantre/events{/privacy}', 'received_events_url': 'https://api.github.com/users/adriantre/received_events', 'type': 'User', 'site_admin': False}"
18,https://api.github.com/repos/pandas-dev/pandas/issues/50587,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/50587/labels{/name},"{'login': 'MarcoGorelli', 'id': 33491632, 'node_id': 'MDQ6VXNlcjMzNDkxNjMy', 'avatar_url': 'https://avatars.githubusercontent.com/u/33491632?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/MarcoGorelli', 'html_url': 'https://github.com/MarcoGorelli', 'followers_url': 'https://api.github.com/users/MarcoGorelli/followers', 'following_url': 'https://api.github.com/users/MarcoGorelli/following{/other_user}', 'gists_url': 'https://api.github.com/users/MarcoGorelli/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/MarcoGorelli/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/MarcoGorelli/subscriptions', 'organizations_url': 'https://api.github.com/users/MarcoGorelli/orgs', 'repos_url': 'https://api.github.com/users/MarcoGorelli/repos', 'events_url': 'https://api.github.com/users/MarcoGorelli/events{/privacy}', 'received_events_url': 'https://api.github.com/users/MarcoGorelli/received_events', 'type': 'User', 'site_admin': False}"
19,https://api.github.com/repos/pandas-dev/pandas/issues/50584,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/50584/labels{/name},"{'login': 'MarcoGorelli', 'id': 33491632, 'node_id': 'MDQ6VXNlcjMzNDkxNjMy', 'avatar_url': 'https://avatars.githubusercontent.com/u/33491632?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/MarcoGorelli', 'html_url': 'https://github.com/MarcoGorelli', 'followers_url': 'https://api.github.com/users/MarcoGorelli/followers', 'following_url': 'https://api.github.com/users/MarcoGorelli/following{/other_user}', 'gists_url': 'https://api.github.com/users/MarcoGorelli/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/MarcoGorelli/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/MarcoGorelli/subscriptions', 'organizations_url': 'https://api.github.com/users/MarcoGorelli/orgs', 'repos_url': 'https://api.github.com/users/MarcoGorelli/repos', 'events_url': 'https://api.github.com/users/MarcoGorelli/events{/privacy}', 'received_events_url': 'https://api.github.com/users/MarcoGorelli/received_events', 'type': 'User', 'site_admin': False}"
20,https://api.github.com/repos/pandas-dev/pandas/issues/50583,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/50583/labels{/name},"{'login': 'mfortin-adata', 'id': 90690099, 'node_id': 'MDQ6VXNlcjkwNjkwMDk5', 'avatar_url': 'https://avatars.githubusercontent.com/u/90690099?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/mfortin-adata', 'html_url': 'https://github.com/mfortin-adata', 'followers_url': 'https://api.github.com/users/mfortin-adata/followers', 'following_url': 'https://api.github.com/users/mfortin-adata/following{/other_user}', 'gists_url': 'https://api.github.com/users/mfortin-adata/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/mfortin-adata/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/mfortin-adata/subscriptions', 'organizations_url': 'https://api.github.com/users/mfortin-adata/orgs', 'repos_url': 'https://api.github.com/users/mfortin-adata/repos', 'events_url': 'https://api.github.com/users/mfortin-adata/events{/privacy}', 'received_events_url': 'https://api.github.com/users/mfortin-adata/received_events', 'type': 'User', 'site_admin': False}"
21,https://api.github.com/repos/pandas-dev/pandas/issues/50582,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/50582/labels{/name},"{'login': 'clbarnes', 'id': 8995328, 'node_id': 'MDQ6VXNlcjg5OTUzMjg=', 'avatar_url': 'https://avatars.githubusercontent.com/u/8995328?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/clbarnes', 'html_url': 'https://github.com/clbarnes', 'followers_url': 'https://api.github.com/users/clbarnes/followers', 'following_url': 'https://api.github.com/users/clbarnes/following{/other_user}', 'gists_url': 'https://api.github.com/users/clbarnes/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/clbarnes/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/clbarnes/subscriptions', 'organizations_url': 'https://api.github.com/users/clbarnes/orgs', 'repos_url': 'https://api.github.com/users/clbarnes/repos', 'events_url': 'https://api.github.com/users/clbarnes/events{/privacy}', 'received_events_url': 'https://api.github.com/users/clbarnes/received_events', 'type': 'User', 'site_admin': False}"
